text,topic_label
"Tom and Sam are friends. They like to play with cars and balls. One day, they go to the park with their moms. They see a big slide. They want to go on the slide.

But there is a law. The law says only one kid can go on the slide at a time. The law is on a sign. Tom and Sam do not read the sign. They do not know the law.

They run to the slide. They both want to go first. They push and pull. They do not share. They do not listen to their moms. They are not nice.

Then, something bad happens. They both fall off the slide. They hit the ground. They hurt themselves. They cry and cry. Their moms come to help them. They are angry and sad.

They say to Tom and Sam: ""You broke the law. You did not change your turn. You did not play fair. You did not care. You are sorry now. But it is too late. You have to go home. No more slide. No more park. No more fun.""

Tom and Sam are sorry. They say sorry to their moms. They say sorry to each other. But they still have to go home. They are not happy. They have a bad ending.",2
"Tom and Sam were brothers who liked to play outside. They had a big yard with a well and a swing. One day, they wanted to play with the same toy car, but there was only one. They began to quarrel over who would get it.

""Give me the car, it's mine!"" Tom shouted.

""No, it's mine, I saw it first!"" Sam yelled.

They pulled and pushed and tugged at the car, but neither would let go. They got angry and said harsh words to each other. They did not share or take turns.

The well was near where they fought. It was deep and dark and had no cover. As they quarreled, they did not see where they were going. They got too close to the well and lost their balance. They fell into the well with the car, and no one heard them scream.

Their mother came looking for them, but she could not find them. She called their names, but they did not answer. She searched the yard, but she did not see the well. She was scared and sad and did not know what to do. She cried and cried and wished they had not quarreled.",2
"Once there was a friend- a tough friend. His name was Rocky. Rocky was brave, even when things got tough. Every day, Rocky rocked back and forth in his chair- building strength, getting tougher and tougher.

One day, Rocky decided he wanted to go on a big adventure. So he decided to take a hike. As he walked into the woods, Rocky kept rocking back and forth- still building his strength.

Finally, Rocky came to a big hill with a steep cliff at the top. Rocky took a deep breath- this was going to be tough! But, Rocky kept rocking back and forth, building his strength and courage until he reached the top.

Now that Rocky had reached the top of the cliff, he could see how far he'd come. Everything was suddenly a lot clearer. Rocky shook his head and smiled: he was tough. He had done it!",2
"Once upon a time, there was a beautiful red lady. One day she wanted to marry, so she put on her best dress and went to look for a husband. She could not find one she liked, until she saw a handsome prince. The prince loved the lady too and they decided to get married. 

The day before their wedding, the lady made some dough. She rolled it out and cut it into shapes and made different coloured decorations out of it. The lady used red dough to make a red heart and the prince used blue dough to make a blue crown. 

On the day of their wedding, the lady and the prince each took a decorated piece of dough, said their wedding vows, and then put the pieces of dough together to make a big, beautiful heart. They were married! 

After that, the princess and prince lived together happily ever after. They made a lot more dough with different shapes and decorations and enjoyed it all together.",2
"Lily loved to perform. She liked to sing and dance and act in front of her family and friends. She always wore her best fashion when she performed. She had a pink dress, a blue hat, and a shiny necklace. She felt like a star.

One day, Lily wanted to perform a new show for her mom and dad. She had a big idea. She wanted to tell a story about a princess and a dragon. She needed some help. She asked her brother Tom to play the dragon. Tom was lazy. He did not like to perform. He liked to play with his cars and trucks.

""Please, Tom, please,"" Lily begged. ""It will be fun. You just have to roar and chase me. I will be the princess and you will be the dragon. Mom and dad will love it.""

Tom sighed. He did not want to make Lily sad. He agreed to play the dragon. But he did not try very hard. He put on a green shirt and a cardboard tail. He did not roar. He did not chase. He just walked slowly behind Lily.

Lily was not happy. She wanted her show to be exciting. She wanted her brother to be scary. She wanted her mom and dad to clap and cheer. She decided to change her story. She had a new idea.

She ran to her room and got her toy sword. She came back and said, ""Now the story is different. I am not a princess. I am a knight. And you are not a dragon. You are a monster. And I will fight you and save the day.""

Tom was surprised. He did not like this idea. He did not want to fight. He wanted to stop. But Lily did not listen. She ran at him with her sword. She shouted, ""Take that, monster! You are no match for me!""

Tom tried to dodge. He tried to run. He tried to say, ""Stop, Lily, stop!"" But it was too late. Lily swung her sword and hit him on the head. Tom fell down and cried. Lily dropped her sword and gasped. She did not mean to hurt him. She ran to him and hugged him. She said, ""I'm sorry, Tom, I'm sorry. Are you okay?""

Mom and dad heard the noise and came to see what happened. They saw Lily and Tom on the floor. They saw the green shirt and the cardboard tail. They saw the pink dress and the blue hat. They saw the toy sword and the shiny necklace. They understood what happened. They were not angry. They were not amused. They were worried.

They picked up Tom and checked his head. They said, ""Oh, Tom, oh, Lily. What were you doing? Why were you fighting? You could have hurt each other. You have to be careful. You have to be kind. You have to play nice.""

Lily and Tom felt bad. They said, ""We're sorry, mom, we're sorry, dad. We were trying to perform. We were trying to have fun. We did not mean to fight. We did not mean to hurt. We love each other. We will play nice.""

Mom and dad hugged them and kissed them. They said, ""We love you, too. We're glad you're okay. We're proud of you for performing. But next time, please choose a different story. And please ask us first. We want to see your show. We want to clap and cheer. But we also want you to be safe and happy.""

Lily and Tom nodded. They said, ""Okay, mom, okay, dad. We will do that. We will choose a different story. We will ask you first. We will be safe and happy. And we will still perform. Because we love to perform.""

The end.",2
"Once upon a time there was a graceful sheep. He lived in a meadow and every day he would go out to eat tasty grass and drink from a stream. One day he decided to explore further afield, and no matter how much he struggled, he couldn't find a way back home.

Suddenly, a wolf appeared and said, ""I'll help you, little sheep. We'll just have to take a longer route, but I promise to help you find your way."" Despite his struggle, the sheep decided to follow the wolf. They walked for hours, and just as the sun was setting, they reached a strange cave.

The wolf smiled and said, ""Here we are. You can stay here for the night."" The sheep stepped inside, but it was a mistake. The sheep had been tricked. The wolf was actually waiting for him in the cave. He had tricked the poor animal.

The wolf leapt onto the sheep and snapped its neck in his sharp teeth. The miserable sheep exhaled its last breath and the sound echoed around the cave. The graceful sheep was gone forever.",2
"Once upon a time, there was a little girl named Lily. She loved to listen to jazz music with her mom. One day, Lily's mom put on a jazz song and turned the volume up high. Lily loved it and started dancing around the room.

Suddenly, Lily's little brother came in and demanded that they turn off the music. He said it was too loud for him. Lily's mom explained that they were just enjoying the music and asked her brother if he wanted to dance with them.

But her brother still didn't like the music and demanded that they turn it off. So, Lily's mom turned it down a little bit and they all continued to dance and have fun together. From that day on, Lily's brother started to like jazz music too and they would all dance together whenever they put on a jazz song.",0
"Tim and Mia are playing with cubes in the playroom. They like to build towers and houses with the cubes. They have many cubes of different colors and sizes.

""Look, Mia, I made a big tower with red and blue cubes!"" Tim says, showing his creation to his sister.

""That's nice, Tim, but I made a better house with yellow and green cubes!"" Mia says, pointing to her own work.

They start to argue about whose cubes are better. They want to have all the cubes for themselves. They pull and push the cubes, trying to take them from each other.

""Stop it, Mia, these are my cubes!"" Tim shouts.

""No, they are mine, Tim, you are mean!"" Mia cries.

They fight so hard that they knock down their towers and houses. The cubes fall and scatter on the floor. Some of the cubes hit them and hurt them. They both start to weep.

Mom hears the noise and comes to the playroom. She sees the mess and the crying children. She is not happy.

""What happened here? Why are you weeping?"" Mom asks.

""Tim and Mia are bad! They broke my cubes!"" They both say at the same time.

Mom sighs and hugs them. She tells them to calm down and share the cubes. She says that cubes are for playing, not for fighting. She says that they should be nice and lively, not mean and weepy.

She helps them to pick up the cubes and put them back in the box. She gives them each a kiss and a cookie. She tells them to play nicely and have fun.

Tim and Mia say sorry to each other. They smile and hug. They decide to build a new tower and a new house together. They use all the colors and sizes of the cubes. They are happy and lively again. They thank Mom for the cookies and the cubes. They love Mom and they love each other.",2
"John held an insect in his hand. He was very excited! He had never seen an insect so close up before. He thought it was very useful.

John wanted to keep the insect as a pet, so he made it a house from a small paper box and put it in the garden. He put some food in there too, so that it had enough to eat.

John went back to check on the insect every day and he always held it very carefully. The insect liked living in its new house and was very happy.

John and the insect became best friends. They spent lots of time together and played lots of games. John was very happy that he had such a useful and fun pet!",2
"Once upon a time there was a little boy called Jack. He loved exploring. One day he saw a mysterious box in the garden and he decided to look inside. 
Jack opened the box and found a strange knife. He thought it looked shiny and exciting. 
He picked up the knife and said to his mum, â€œMummy, what is this?â€
Mum replied, â€œThat is dangerous, Jack. Donâ€™t touch it!â€
But Jack wouldn't listen and he held the knife close. He wanted to taste it and find out what it tasted like.
Mum saw what was happening and shouted, â€œNo, Jack! Donâ€™t taste it! Itâ€™s not safe!â€
Jack listened to his mum and put the knife back in the box. He was relieved that he had listened to his mum and he knew that knives can be dangerous.

The End.",4
"Once upon a time, there was a cheap structure. It did not look very nice, but it was big and fun for children to play in.

One day, a little girl saw the structure and wanted to act in it. She asked her father if she could jump, run, and slide around the structure. Her dad said yes, and so she ran inside and started playing.

The girl acted like she was a princess and a prince. She jumped and ran up and down the structure. Then she slid down the slide. She acted like a fairy, too, and pretended she had magical powers.

She played and pretended until it was time to go. She had had so much fun acting in the cheap structure. The little girl went home with a big smile on her face.",2
"Once upon a time, there was an object. It was sitting on the ground, all alone. The object was clear, like a window.

One day, a little boy saw the object. He wasn't sure what it was, but he wanted to know. He carefully picked it up and looked at it. He saw something special inside.

The boy wanted to share this with his friends. He carefully passed it to them. Each friend looked carefully and smiled.

The object was quickly passed to others. Everywhere the object went, people would smile and laugh. The object made people happy.

The little boy was so glad he passed the object. He was proud that he discovered something that made so many people happy.",2
"Once upon a time there was a chubby little girl called Mary. Mary loved to play with her friends and have fun. One day, Mary decided she wanted a new haircut. She talked to her Mum about it and Mum said she could have one. 

Mary was very excited and she went to the hairdresser. When she was there, the hairdresser started to test out different hairstyles on her. But none of them seemed just right for Mary. After trying on lots of different haircuts, Mary was getting very frustrated.

Finally, the hairdresser found the perfect haircut for Mary. She was so happy she jumped with joy! The hairdresser had given her the perfect haircut and she loved it. 

From then on, Mary always asked for the same haircut every time she went to the hairdresser. She was very pleased with her hair and she felt very happy.",2
"Tom and Sam are brothers. They like to play with their toys in their room. But their room is very messy. They have cars, blocks, books, and balls everywhere. Mom and Dad are not happy.

One day, Mom and Dad say, ""We are going to visit Grandma and Grandpa. You can bring some toys, but not too many. And you have to put them in a bag. We will put the bags in the van.""

Tom and Sam are excited. They love Grandma and Grandpa. They hope they will have fun. But they do not want to pack their toys. They want to bring them all.

Tom says, ""I will bring all my cars. They are my favorite."" He grabs a big box and fills it with cars.

Sam says, ""I will bring all my blocks. They are my favorite."" He grabs a big bag and fills it with blocks.

Mom and Dad come to their room. They see the box and the bag. They shake their heads.

Mom says, ""You can't bring all these toys. They are too many and too heavy. You have to choose some and leave some. And you have to be organized. Put the toys you want in a small bag. Put the toys you don't want in a bin. We will donate them to other kids who need them.""

Dad says, ""You have to learn to share and to be tidy. That is the right thing to do. And you will have more space and more fun. Trust us.""

Tom and Sam are sad. They do not want to give away their toys. They do not want to be organized. They think Mom and Dad are mean.

But they have no choice. They have to listen to Mom and Dad. They have to pack their toys. They have to be organized.

They pick some cars and some blocks. They put them in a small bag. They put the rest in a bin. They carry the bag and the bin to the van.

Mom and Dad smile. They say, ""Good job, boys. You did well. We are proud of you. Now let's go to Grandma and Grandpa's house. They have a surprise for you.""

Tom and Sam are curious. They wonder what the surprise is. They hope it is something good.

They get in the van. They buckle up. They drive away.

They arrive at Grandma and Grandpa's house. They run to the door. They hug Grandma and Grandpa.

Grandma and Grandpa say, ""Welcome, boys. We have a surprise for you. Come and see.""

They lead them to the backyard. There, they see a big playhouse. It has windows, a door, a roof, and a chimney. It is painted in bright colors. It has a sign that says, ""Tom and Sam's Playhouse"".

Tom and Sam are amazed. They are happy. They say, ""Wow! A playhouse! For us? Thank you, Grandma and Grandpa. You are the best.""

Grandma and Grandpa say, ""You are welcome, boys. We made it for you. We hope you like it. You can play with your toys in it. But you have to be organized. You have to put your toys in the shelves and the drawers. You have to keep your playhouse clean and neat. That is the rule.""

Tom and Sam nod. They say, ""OK, Grandma and Grandpa. We will be organized. We will keep our playhouse clean and neat. We understand the rule.""

They go inside the playhouse. They put their toys in the shelves and the drawers. They arrange them by color and size. They make their playhouse look nice.

They play with their toys. They have fun. They are organized.

They learn a lesson. They learn to share and to be tidy. They learn to be grateful and to be happy. They learn to be organized.

The end.",2
"Anna loves to hold her dog, Spot. Spot is soft and warm and likes to lick her face. Anna and Spot are best friends. They like to play and run and nap together.

One day, Anna's mom says they are going to the park. Anna is happy. She puts on her coat and shoes and holds Spot's leash. Spot is happy too. He wags his tail and barks. Anna and Spot get in the car and go to the park.

At the park, there are many things to see and do. There are swings and slides and a sandbox. There are other kids and dogs and birds. Anna and Spot have fun. They swing and slide and dig. They meet new friends and share toys.

Anna's mom has a surprise for them. She takes out a bag from her pocket. Inside the bag are treats. They are crunchy and yummy and smell good. Anna's mom gives one treat to Anna and one treat to Spot. Anna and Spot say thank you. They eat their treats and smile. They are happy.

Anna thinks this is a perfect day. She hugs her mom and kisses Spot. She says she loves them. They love her too. They are a perfect family.",3
"One day, Jack wanted to play in the park. He could not find his ball. He got worried. His mommy saw Jack's worry and wanted to fix it. She asked Jack to be careful and look around the house. Jack followed her advice. After a few minutes, Jack saw his ball under the bed. He was so happy. He ran to his mommy and showed her the ball. She was very happy and gave him a big hug. Jack was no longer worried. He played in the park with his ball for the rest of the day.",4
"Once upon a time, there was a little girl named Lily. She had a gray cat named Mittens. One day, Lily's mommy gave her a present. It was a pretty pink dress. Lily loved it and said, ""Thank you, mommy!"" 

Later that day, Lily went outside to play with Mittens. She saw her friend, Timmy, and said, ""Hi, Timmy! Look at my new present!"" Timmy said, ""Wow, that's a pretty dress!"" 

Lily and Timmy played together for a while. Mittens chased after a butterfly and Lily said, ""Mittens, come back!"" Mittens ran back to Lily and meowed. Lily giggled and said, ""Mittens, you're silly!"" 

As the sun started to set, Lily's mommy called her inside for dinner. Lily said goodbye to Timmy and Mittens and ran inside. She told her mommy all about her fun day and said, ""I love my new present!""",0
"Lily and Ben were playing in the park. They saw a big statue of a king. The king had a crown and a long robe. He looked very old and serious.

""Who is he?"" Lily asked.

""He is an ancient king,"" Ben said. ""He lived a long time ago. He was very strong and brave.""

""How do you know?"" Lily asked.

""My dad told me. He knows a lot of things,"" Ben said.

Lily and Ben wanted to climb the statue. They thought it would be fun. But the statue was very high and heavy. They could not reach the king's feet.

""Let's use the seesaw,"" Ben said. He had an idea. He ran to the seesaw and jumped on one end. He told Lily to sit on the other end.

""Maybe we can make the seesaw go up and down. Then we can touch the king,"" Ben said.

Lily nodded. She sat on the seesaw. Ben pushed with his legs. The seesaw went up and down. Lily and Ben laughed.

But the king was still too high. They could not touch him. They tried harder and harder. The seesaw went faster and faster.

Suddenly, the seesaw broke. It was too old and weak. It could not weigh Lily and Ben. They fell to the ground. They were not hurt, but they were surprised.

""Oops,"" Ben said.

""Sorry,"" Lily said.

They looked at the king. He did not move. He did not smile. He did not care.

Lily and Ben decided to play something else. They ran to the slide. They forgot about the ancient king. He was too high and heavy for them.",3
"Once upon a time, there was a little girl named Lily. She loved to walk in the park with her mommy and daddy. One day, Lily saw some kids playing with a cool toy. She wanted to play with them too but she was too shy to join them.

Lily's mommy told her that it's important to make new friends and join in on the fun. So, Lily took a deep breath and went over to the other kids. They welcomed her with open arms and shared their cool toy with her.

From that day on, Lily learned that it's always better to join in and make new friends. She felt happy and grateful for the new friends she made. The end.",0
"Once upon a time, there was a little girl named Lily. One day, she went outside to play in the park. While she was running around, she fell down and hurt her knee. It was red and sore, but her mommy gave her a kiss to make it feel better.

As she was walking around, she discovered a shiny rock on the ground. It was so pretty and sparkly! She picked it up and showed it to her mommy. Her mommy said it was very special and that Lily was very lucky to find such a rich-looking rock.

Lily was so happy and proud of herself for discovering the pretty rock. She forgot all about her sore knee and ran around the park, showing everyone her special treasure. From then on, Lily always looked for special rocks whenever she went outside to play.",0
"Once upon a time, there was an enormous lime. It was so big, it was as big as a house! The lime started to roll away through the woods, faster and faster and faster.

Two little children, Jack and Lucy, were playing in the woods when they saw the enormous lime. They ran after it, trying to catch up.

After a while, the lime stopped rolling and it stayed in front of a big tree. Jack and Lucy were very happy.

The two children climbed the tree to get the enormous lime. When they finally reached it, they squeezed it to make some delicious lime juice.

Jack and Lucy stayed in the woods for a picnic and enjoyed some yummy lime juice!",4
"Once upon a time, there was a little girl called Meg. She had bright brown eyes and loved to play outside in the sunshine.

One day, Meg received a purple envelope in the mail. Inside was a card with a note written in big yellow letters. It said ""Be kind to others"". Meg was confused. She didn't know what it meant, so she went to ask her mom.

""Mom, what does 'Be Kind to Others' mean?"" she asked. Mom smiled and said, ""It means that we should always be kind and gentle to people around us. Even if it's just a small gesture, like holding a door open"". 

Meg thought about this and it made sense. She smiled and decided she was going to start doing that.

The next day, Meg was outside walking when she saw an old lady. She was wearing a pale dress and looked sad. It made Meg feel sad too. She decided to do something kind and crossed the street to give the lady a big hug. The old lady was so surprised that she began to cry tears of happiness. 

Meg realized that it is so important to be kind to others, even if it is a small gesture. From that day forwards, she never forgot to be kind.",2
"One day, a little boy named Tim went for a wander in his yard. He found an enormous rubber ball. The ball was red, blue, and green. Tim was very happy to find the ball. He wanted to play with it all day.

Tim ran to his friend, Sam. ""Look! Look!"" said Tim. ""I found a big ball!"" Sam was excited too. They both wanted to play with the enormous rubber ball. They decided to play catch with it.

Tim and Sam had a lot of fun playing with the enormous rubber ball. They laughed and smiled as they threw it back and forth. The sun was shining, and they played until it was time for dinner. They knew they would have more fun with the ball the next day.",2
"Once upon a time there was a very big bear. He was so big that he could hug two people at once! He loved to make funny jokes and make people laugh. Every day he would go to the park, and welcome everyone he saw with a joke.

The bear met a lot of friends at the park, and he soon realised how important it was to have friends. He always made sure to give everyone a big welcome and tell them a funny joke. Even when it was raining and no one else was at the park, he would still tell jokes and welcome the rain!

One day a little girl came to the park with her mum. Seeing this, the bear got very excited and welcomed them both with a joke. The little girl laughed a lot and soon they were the best of friends. Now whenever the little girl comes to the park, the bear welcomes her with a big hug and a funny joke!",2
"Once there was a woman. Every day she would pay people a visit. She was always very kind. She was so easy to talk to!

One day, she visited a little girl who was only 3 years old. The woman asked the girl, ""Do you want to come pay a visit with me?""
The little girl was so excited! She said yes and ran to get her shoes.

The two of them went to the park. They played on the swings and slides. They had such a great time together! 

At the end of the day, the woman said goodbye to the little girl and gave her a big hug. The little girl felt very happy and couldn't wait to pay the woman another visit!",2
"Once upon a time, there was a little girl named Lily. She loved to walk on the road with her friends. One day, they saw a very rich lady walking towards them. The lady was wearing a beautiful dress and had many shiny jewels.

Lily's friends wanted to say hello to the lady, but Lily was too shy. The lady smiled at them and said, ""Hello, children! Would you like to see my jewels?"" Lily's friends eagerly gathered around the lady and admired her jewels.

Suddenly, the lady dropped her purse on the road. Lily saw this and quickly ran to pick it up. She returned it to the lady, who was very grateful. The lady then said to the children, ""Remember, it's not about being rich or having lots of jewels. It's about being kind and helpful to others. Always push yourself to do good things.""

From that day on, Lily learned that being kind and helpful was more important than being rich or having lots of things. She always remembered the lady's words and tried to help others whenever she could.",0
"Once upon a time, there was a cool and wise stream. All of the animals loved to play in it. They included birds, ducks and fish. 

The stream was full of beautiful, sparkly rocks. The animals spent many happy days collecting the pretty rocks. 

One day, a wise old owl flew by and saw them playing in the stream. She stopped to watch the animals have so much fun. The owl smiled and kept flying. 

The animals kept playing in the stream and included things like jumping and swimming. And, with the help of the wise old owl, they kept having lots of fun!",2
"Once upon a time, there was a nice girl named Lily. She loved to play outside with her friends. One day, Lily found a big swing near her house. She was very happy and excited.

Lily asked her friends to come and play on the swing with her. They all took turns swinging high in the air. They laughed and had lots of fun. After a while, they got tired and decided to go inside Lily's house for a snack.

Inside the house, there was a big stair. Lily and her friends climbed up the stair to the kitchen. They found some yummy snacks to eat. After they finished eating, they went back outside to play on the swing some more. They had a great day together.",0
"Once upon a time, there was a new kitten. The kitten was excited about exploring, so off it went!

On its adventures, the kitten stumbled upon an x-ray machine. It was big and shiny! Intrigued, the kitten decided to go inside.

The big x-ray machine went ""beep!"" and suddenly the kitten was surrounded by a bright light. The kitten felt very strange.

But then, something magical happened. When the light disappeared, the kitten was no longer a kitten! It had become a puppy!

The puppy was happy and excited to explore again. It had yielded something new and wonderful in the x-ray machine.",2
"Johnnie was playing with his toy car. He liked to slide the toy car around on the floor. He would zoom past the furniture and slide around the corners.

He heard something outside the window and looked out. He saw lots of cars going by, all moving along on the road. It was traffic, he knew, but it was different. The cars all had different colours, shapes and sizes.

Johnnie was excited. He wanted to be outside, sliding around like the cars. He ran to the door, opened it and ran outside. He ran through the garden and down the street, sliding this way and that. He waved to the cars, who waved back at him.

Johnnie kept sliding around, finding different roads and paths. He was having so much fun that he didn't realize how late it was until it started to get dark.

He went back to the house, tired but happy with his adventures. He had been sliding around like the cars all day, and he had had a lot of fun.",2
"Tom and Anna like to play with their toys. They have many toys, but their favorite is the big box. The big box can be anything they want. Sometimes it is a house, sometimes it is a boat, sometimes it is a car.

One day, they decide to make the box a car. They need wheels for the car. They look around and find some things they can use. They find four lids from the pots, a rope, and a stick.

""Look, Anna, we can use these lids as wheels!"" Tom says. He shows Anna how to tie the rope around the lids and the box. ""Now we have a car!""

""Wow, Tom, you are very smart!"" Anna says. She picks up the stick. ""This can be our steering wheel. We can turn it to go left or right."" She makes a hole in the box and puts the stick in it. ""Now we have a steering wheel!""

They are very happy with their car. They sit inside the box and pretend to drive. They make noises like a car. They go fast and slow, they turn and stop. They have a lot of fun.

Then they see Ben, their neighbor. Ben is sad. He has no toys to play with. He watches Tom and Anna with their car.

""Hi, Ben!"" Tom says. ""Do you want to play with us?""

Ben nods. He likes Tom and Anna. They are kind to him.

""Come on, Ben, you can sit with us in the car!"" Anna says. She makes room for Ben in the box. ""We can go anywhere we want!""

Ben smiles. He sits with Tom and Anna in the car. He holds the stick with Anna. They drive together. They make noises like a car. They go fast and slow, they turn and stop. They have a lot of fun.

Tom and Anna are happy to share their car with Ben. Ben is happy to have friends to play with. They are all happy. They have a good day.",3
"Once upon a time, there was a boy named Tim. Tim loved to play outside on Sunday. It was hot outside, but he didn't mind. He liked to run and jump and play with his friends. 

One day, Tim saw a big tree in the park. He thought it would be fun to climb up the tree. So, he started to climb. He climbed and climbed until he was very high up in the tree. 

Tim looked down and saw his friends playing below. He thought they looked very small from up high. Tim was happy he climbed the tree, but he was also a little scared. He thought he might fall. So, he carefully climbed back down the tree and went to play with his friends. The end.",2
"Once upon a time, there was a little girl who had a loose tooth. Every day, she would wiggle the tooth with her tongue and the tooth would move back and forth. It started to become a game, and the little girl started to giggle with delight.

One day, the little girl asked her mother if it was time to let the tooth go. She was so excited to meet the tooth fairy! Her mother gently nodded her head yes, so the little girl let her tooth out of her mouth. 

The little girl put her tooth under her pillow and waited for the tooth fairy to come visit. Sure enough, the tooth fairy came that night and left the little girl a present! She was so happy. From then on, the little girl carefully looked after her teeth, brushing and flossing gently every day.",2
"One day, a little bird was flying in the sky. The bird was very hungry. It saw some wood on the ground and thought, ""Maybe I can eat this wood to fill my tummy.""

The bird flew down and started to eat the wood. ""Yum!"" said the bird. ""This wood is spicy!"" The bird liked spicy food, so it ate more and more wood.

Soon, a big cat came by and saw the bird eating the wood. The cat was also hungry. The cat said, ""Little bird, why are you eating wood? It's not good for you.""

The bird didn't listen to the cat. It just kept on eating the spicy wood. The cat was sad because the bird did not listen, so it walked away.

After eating too much wood, the bird's tummy hurt very badly. The bird felt sick and couldn't fly anymore. It wished it had listened to the cat. But now, it was too late.",2
"Once upon a time, there was a monkey named Bobo. Bobo loved to eat bananas. He would climb up the tree and pick the yellow fruit. Bobo was very thin because he only ate bananas.

One day, Bobo went to a show. He saw a clown who did funny things. When the clown finished, everyone applauded. Bobo also clapped his hands and said ""Yay!""

After the show, Bobo went to get a banana. But he saw that there were none left on the tree. He felt sad. Then, the clown came to Bobo and gave him a banana. Bobo was so happy that he jumped up and down and clapped his hands again.",2
"Once upon a time, in a small country, there lived a furry dog named Max. Max loved to play, jump, and run. He had many friends in the country, like birds, cats, and other dogs.

One day, Max found a big book under a tree. He wanted to read the book. So, he sat down and looked at the pictures. The pictures were of animals like him. Max felt happy when he looked at the pictures.

Max wanted to show his friends the book. He took the book to the birds, the cats, and the other dogs. They all sat together and read the book. They saw pictures of animals from other countries. Max and his friends had a fun day reading the book and learning about new animals.",2
"Once there was an airport. All the grown ups were busy and busy, talking on the phones and working. But the children got to PLAY. They had so much fun.

One day two kids, Tom and Jane, were playing at the airport. They ran around and laughed and had a great time. But then a grown up got angry. He said, ""You kids need to be quiet!"" Tom and Jane got scared and said sorry.

The grown up was still angry, so he said, ""You can't play here anymore"". Tom and Jane felt sad and started to cry.

The other grown ups saw this and felt sorry for Tom and Jane. One of them said, ""Let's take them to the park near the airport where they can play"".

Tom and Jane were very happy and ran off to the park. They could play and had so much fun. The grown ups were happy too because the kids were happy. And that is how Tom and Jane stayed out of trouble!",2
"Once there was a little girl. She was very curious about the world around her. One day, she decided to go to school and see what the classroom was like. When she entered, the room seemed very big to her. It was a strange place, and she was not sure what to do.

Suddenly, she noticed a large icy window on one wall of the classroom. She went over to take a closer look. The winter sun shone brightly through it, making the room feel cold. She was so interested by this window that she forgot to mind the teacher and the other students in the room.

The teacher noticed the little girl and gave her a gentle reminder to stay inside the classroom and mind her studies. The little girl smiled and nodded. She couldn't help but feel excited to explore this new environment. 

From then on, she would look forward to visiting her classroom every day. It might have been an icy room but the little girl didn't mind it one bit.",2
"Once upon a time there was a rhinoceros who lived in the jungle. He was very weak and he didn't know what to do. He went to the lion to ask for help. The lion said that he would try to repair the rhinoceros.

So they went to work. The lion used his strong claws to fix the rhinoceros. The rhino thanked the lion and said that he felt much better.

They decided to go for a walk in the jungle. The rhino felt so strong now that he was repaired. He thanked the lion again and said goodbye. They both went off in different directions to explore the jungle.

The rhinoceros was so happy to feel strong again. He knew that he could do anything!",2
"Anna liked to play hide and seek with her big brother Tom. He was good at finding places to hide, but Anna was good at peeking. She would look around the room and try to see a part of Tom that was not regular, like his shoe or his hair.

One day, they were playing in the living room. Tom said he would hide first, and Anna had to count to ten. Anna closed her eyes and counted slowly. When she was done, she opened her eyes and started to peek. She saw the couch, the table, the lamp, and the rug. They all looked regular. She saw the bookshelf, the window, the door, and the clock. They also looked regular. She saw the fireplace, the picture, the plant, and the vase. They looked regular too.

Anna was puzzled. Where was Tom? She walked around the room and peeked some more. She did not see any object that was not regular. She started to feel sad. Maybe Tom was too good at hiding. Maybe he had left the room. Maybe he did not want to play with her anymore.

She was about to give up when she heard a giggle. It came from behind the curtains. Anna ran to the window and pulled the curtains apart. There was Tom, hiding behind a big object that was not regular. It was a teddy bear. Tom had put the teddy bear in front of him and covered himself with the curtains. He thought Anna would not see him.

Anna laughed and hugged Tom. She said, ""I found you! You are very clever, but I am very good at peeking. You can't trick me with a teddy bear. That is not a regular object. That is a toy. Let's play again!""

Tom smiled and agreed. He said, ""You are right, Anna. You are very good at peeking. You are a smart sister. I like to play with you. Let's play again!"" They took turns hiding and peeking, and had a lot of fun.",2
"Tommy was playing in the garden with his toy truck. He liked to make it go vroom vroom on the grass and the dirt. He saw something moving on a leaf. It was a caterpillar. It was orange and fuzzy and had many legs.

""Hello, caterpillar,"" Tommy said. ""Do you want to play with me?""

The caterpillar looked at Tommy with its tiny eyes. It did not say anything. It just crawled slowly on the leaf.

""Come on, caterpillar,"" Tommy said. ""Don't be shy. I won't hurt you. You can trust me. I am your friend.""

Tommy reached out his hand to touch the caterpillar. He wanted to feel how soft it was. But the caterpillar did not like that. It felt scared. It curled up into a ball and hid under the leaf.

""Hey, caterpillar, why did you do that?"" Tommy asked. ""I just wanted to say hi. Please come out and play with me.""

But the caterpillar did not come out. It stayed under the leaf. It wanted to be alone. It did not trust Tommy. It did not want to play with him.

Tommy felt sad. He did not understand why the caterpillar did not like him. He thought it was a nice caterpillar. He thought they could be friends. He put his toy truck down and walked away. He looked for something else to play with in the garden.",2
